Country Name,Country Code,Series Name,Series Code,2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019]
St. Lucia,LCA,GDP per capita (current US$),NY.GDP.PCAP.CD,10290.3504792779,10574.3025992667,11270.4328991025,11563.8720659858,11726.6771483578
St. Martin (French part),MAF,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..
St. Vincent and the Grenadines,VCT,GDP per capita (current US$),NY.GDP.PCAP.CD,7386.73748424022,7684.7792821395,7996.65623319532,8399.69396687848,8680.24198247066
Sudan,SDN,GDP per capita (current US$),NY.GDP.PCAP.CD,2226.40942382813,2614.29443359375,3188.76928710938,769.869140625,748.010925292969
Suriname,SUR,GDP per capita (current US$),NY.GDP.PCAP.CD,8907.8381273582,5705.39923222194,6112.88291225207,6730.83678250321,6690.04478601228
Sweden,SWE,GDP per capita (current US$),NY.GDP.PCAP.CD,51545.4836095322,51965.1571531985,53791.5087298403,54589.0603860606,51939.4297445291
Switzerland,CHE,GDP per capita (current US$),NY.GDP.PCAP.CD,83806.4476003837,82153.0745447889,82254.3769269767,85216.6429514169,84121.9310304414
Syrian Arab Republic,SYR,GDP per capita (current US$),NY.GDP.PCAP.CD,857.497867522093,664.341672265103,862.319063807846,1111.87209285102,1124.520554158
Tajikistan,TJK,GDP per capita (current US$),NY.GDP.PCAP.CD,970.362599670694,801.39383995978,844.365249851831,850.666958178735,889.023371807526
Tanzania,TZA,GDP per capita (current US$),NY.GDP.PCAP.CD,929.107238769531,942.88134765625,975.924560546875,1011.59967041016,1050.93237304688
Thailand,THA,GDP per capita (current US$),NY.GDP.PCAP.CD,5708.79414662172,5854.46385243079,6436.78964911639,7124.55886705161,7628.57608699366
Timor-Leste,TLS,GDP per capita (current US$),NY.GDP.PCAP.CD,1322.30088745104,1347.92636060894,1283.52588207378,1239.36608695997,1584.26382222333
Togo,TGO,GDP per capita (current US$),NY.GDP.PCAP.CD,760.242911612052,787.280161556316,814.41983755384,873.555156326018,848.304826917637
Tonga,TON,GDP per capita (current US$),NY.GDP.PCAP.CD,4117.93037018511,3978.43821197087,4367.25562971244,4649.61351282985,4878.97818832247
Trinidad and Tobago,TTO,GDP per capita (current US$),NY.GDP.PCAP.CD,18389.5310289802,15991.1087914364,16094.6667788294,16164.1613344567,15690.9630952205
Tunisia,TUN,GDP per capita (current US$),NY.GDP.PCAP.CD,3960.92484913663,3796.10901086093,3569.71883883673,3577.1694604526,3477.84427052074
Turkiye,TUR,GDP per capita (current US$),NY.GDP.PCAP.CD,10851.9201069804,10734.2564687192,10464.007789586,9400.83633703723,9103.01239697463
Turkmenistan,TKM,GDP per capita (current US$),NY.GDP.PCAP.CD,6208.2966545016,6163.25340597611,6354.53282979422,6721.34954037245,7180.4595520094
Turks and Caicos Islands,TCA,GDP per capita (current US$),NY.GDP.PCAP.CD,25783.2941047676,26995.0321602259,25659.1958638691,26831.9714609396,27795.1485608171
Tuvalu,TUV,GDP per capita (current US$),NY.GDP.PCAP.CD,3384.38253416751,3836.07307089399,4181.43756939925,4419.25632329714,4940.0506820692
Uganda,UGA,GDP per capita (current US$),NY.GDP.PCAP.CD,864.180059367602,753.684405538911,766.177603973574,793.12808227851,823.024732829946
Ukraine,UKR,GDP per capita (current US$),NY.GDP.PCAP.CD,2124.66259765625,2187.7275390625,2638.32543945313,3096.5625,3661.45776367188
United Arab Emirates,ARE,GDP per capita (current US$),NY.GDP.PCAP.CD,41525.1389043587,41054.5395698941,43063.9674785596,46722.2687193126,45376.1708390447
United Kingdom,GBR,GDP per capita (current US$),NY.GDP.PCAP.CD,45071.0743234873,41146.0773555246,40622.6893883232,43306.3083049317,42747.080460496
United States,USA,GDP per capita (current US$),NY.GDP.PCAP.CD,56762.7294515989,57866.7449341091,59907.754260885,62823.309438197,65120.3946628653
Uruguay,URY,GDP per capita (current US$),NY.GDP.PCAP.CD,16950.7533762432,16837.9403803049,18995.3970195554,19026.04961089,18098.361548609
Uzbekistan,UZB,GDP per capita (current US$),NY.GDP.PCAP.CD,2753.97105783086,2704.67718855008,1916.7646252423,1604.25864157357,1795.20176845657
Vanuatu,VUT,GDP per capita (current US$),NY.GDP.PCAP.CD,2643.88689399558,2757.20330593386,3032.19702028187,3076.8353148388,3076.58988588361
"Venezuela, RB",VEN,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..
Viet Nam,VNM,GDP per capita (current US$),NY.GDP.PCAP.CD,2595.23497870737,2760.7171010752,2992.07174595941,3267.22500852051,3491.09127859728
Virgin Islands (U.S.),VIR,GDP per capita (current US$),NY.GDP.PCAP.CD,34007.3529411765,35324.9748874586,35365.0693039774,36653.8630480089,38596.0307118282
West Bank and Gaza,PSE,GDP per capita (current US$),NY.GDP.PCAP.CD,3272.15432360708,3527.61382413178,3620.36048715937,3562.33094270256,3656.85827137011
"Yemen, Rep.",YEM,GDP per capita (current US$),NY.GDP.PCAP.CD,1488.41626715083,1069.81699688467,893.716572852695,701.714877767947,693.816483547342
Zambia,ZMB,GDP per capita (current US$),NY.GDP.PCAP.CD,1307.90964916032,1249.92314348406,1495.75213841021,1475.19983636703,1268.12094056241
Zimbabwe,ZWE,GDP per capita (current US$),NY.GDP.PCAP.CD,1410.32917348908,1421.78779140568,1192.10701198862,2269.17701232332,1421.86859641758
Africa Eastern and Southern,AFE,GDP per capita (current US$),NY.GDP.PCAP.CD,1545.55908352233,1436.09440388982,1613.66848779126,1550.11176204468,1499.9544365215
Africa Western and Central,AFW,GDP per capita (current US$),NY.GDP.PCAP.CD,1880.75077764461,1646.97239910395,1588.58100471239,1732.81654392311,1810.53800638238
Arab World,ARB,GDP per capita (current US$),NY.GDP.PCAP.CD,6283.25602556899,6113.39773758358,6224.52297014464,6573.81696971074,6498.52903712431
Caribbean small states,CSS,GDP per capita (current US$),NY.GDP.PCAP.CD,10447.6799478983,9769.46964089534,10061.0866121034,10339.100779196,10409.7163826574
Central Europe and the Baltics,CEB,GDP per capita (current US$),NY.GDP.PCAP.CD,12525.6327000489,12782.2222396049,14222.4542912046,16077.0239465209,16349.0053581845
Early-demographic dividend,EAR,GDP per capita (current US$),NY.GDP.PCAP.CD,3204.50859093736,3264.72507479012,3485.10955398458,3480.2807841338,3506.63417506725
East Asia & Pacific,EAS,GDP per capita (current US$),NY.GDP.PCAP.CD,9586.89199191842,9855.05982291635,10452.7370700637,11311.7690787375,11480.7038150104
East Asia & Pacific (excluding high income),EAP,GDP per capita (current US$),NY.GDP.PCAP.CD,6501.71268639374,6591.13640599459,7149.12126805695,7944.47136791977,8169.0089232591
East Asia & Pacific (IDA & IBRD countries),TEA,GDP per capita (current US$),NY.GDP.PCAP.CD,6574.57347185452,6664.81340856374,7228.80110163654,8032.84451265894,8259.76325551476
Euro area,EMU,GDP per capita (current US$),NY.GDP.PCAP.CD,34388.8103723606,35164.0647840609,37157.1125976758,40045.5661943636,39183.1023427645
Europe & Central Asia,ECS,GDP per capita (current US$),NY.GDP.PCAP.CD,22560.0452974631,22380.6179946978,23644.7807272577,25244.0337921615,24870.5764692993
Europe & Central Asia (excluding high income),ECA,GDP per capita (current US$),NY.GDP.PCAP.CD,7459.08184487651,7044.68473024733,7865.2274511544,7995.71882866252,8128.39505469146
Europe & Central Asia (IDA & IBRD countries),TEC,GDP per capita (current US$),NY.GDP.PCAP.CD,7995.18856221115,7640.98436011711,8532.08643311335,8869.05582689638,9016.26377063046
European Union,EUU,GDP per capita (current US$),NY.GDP.PCAP.CD,30485.7582865714,31175.2158538517,33088.6745527209,35749.0880582971,35077.7285770448
Fragile and conflict affected situations,FCS,GDP per capita (current US$),NY.GDP.PCAP.CD,1892.96123417839,1735.35624838942,1795.60316339251,1847.17353437264,1906.88721564883
Heavily indebted poor countries (HIPC),HPC,GDP per capita (current US$),NY.GDP.PCAP.CD,961.05912289048,978.109791276521,1051.22070001086,973.033541392665,980.443936644367
High income,HIC,GDP per capita (current US$),NY.GDP.PCAP.CD,39815.1402467714,40436.3619417573,42079.9179374498,44530.3800579065,44727.7346006187
IBRD only,IBD,GDP per capita (current US$),NY.GDP.PCAP.CD,5524.93979758256,5513.37201767983,6033.40589351785,6363.72285385021,6450.76019852946
IDA & IBRD total,IBT,GDP per capita (current US$),NY.GDP.PCAP.CD,4473.5452447004,4455.01334108557,4839.28174336472,5076.88440746253,5131.96671603115
IDA blend,IDB,GDP per capita (current US$),NY.GDP.PCAP.CD,1930.75022370839,1818.7524929092,1751.91664584804,1875.79861269869,1874.5846274451
IDA only,IDX,GDP per capita (current US$),NY.GDP.PCAP.CD,1075.7318853631,1128.68034518962,1209.69996683014,1178.52443284313,1206.13799722073
IDA total,IDA,GDP per capita (current US$),NY.GDP.PCAP.CD,1361.63277291469,1358.88632920905,1390.17031609944,1410.16581042278,1427.76901211753
Late-demographic dividend,LTE,GDP per capita (current US$),NY.GDP.PCAP.CD,8213.69238667473,8182.50377942849,9021.94241319322,9839.70401037061,9979.37423743445
Latin America & Caribbean,LCN,GDP per capita (current US$),NY.GDP.PCAP.CD,8652.43996546112,8363.88418721044,9202.64482769228,8920.94381678282,8713.5436460742
Latin America & Caribbean (excluding high income),LAC,GDP per capita (current US$),NY.GDP.PCAP.CD,8226.89248465706,7912.27908614332,8732.61538577559,8387.84905597904,8184.42457418509
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP per capita (current US$),NY.GDP.PCAP.CD,8505.15322358281,8199.54481275202,9052.33127649881,8759.32482226801,8532.48435762488
Least developed countries: UN classification,LDC,GDP per capita (current US$),NY.GDP.PCAP.CD,1003.22265531385,1016.0809259919,1104.79466366493,1063.20913025769,1089.87177789316
Low & middle income,LMY,GDP per capita (current US$),NY.GDP.PCAP.CD,4329.83603008854,4312.05125164811,4680.47789006203,4900.34640799462,4957.61075209281
Low income,LIC,GDP per capita (current US$),NY.GDP.PCAP.CD,772.240784952307,743.60366854985,800.556409230306,659.119783762847,681.746857893197
Lower middle income,LMC,GDP per capita (current US$),NY.GDP.PCAP.CD,1969.27210224466,2035.51134139588,2156.0915320913,2178.18232467009,2235.39181598856
Middle East & North Africa,MEA,GDP per capita (current US$),NY.GDP.PCAP.CD,7217.65155733438,7158.04931084411,7337.22417641969,7561.2011392369,7444.6212852487
Middle East & North Africa (excluding high income),MNA,GDP per capita (current US$),NY.GDP.PCAP.CD,3805.67992801712,3832.82046747944,3771.39884360959,3514.39002104317,3475.85916647375
Middle East & North Africa (IDA & IBRD countries),TMN,GDP per capita (current US$),NY.GDP.PCAP.CD,3811.77354395558,3836.32167107753,3773.13677949318,3513.83379259827,3473.74211447634
Middle income,MIC,GDP per capita (current US$),NY.GDP.PCAP.CD,4701.52802314385,4690.37407299098,5098.30761134328,5363.87064337831,5433.45843415971
North America,NAC,GDP per capita (current US$),NY.GDP.PCAP.CD,55452.4213839576,56312.4348848537,58423.8858786865,61174.6914729159,63203.3738891388
Not classified,INX,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..
OECD members,OED,GDP per capita (current US$),NY.GDP.PCAP.CD,35600.8318697942,36050.9052347759,37405.8305439479,39352.5214381054,39531.3435697755
Other small states,OSS,GDP per capita (current US$),NY.GDP.PCAP.CD,12506.3179993659,12092.1033399975,12899.8790530463,14068.4470181579,13563.8976571233
Pacific island small states,PSS,GDP per capita (current US$),NY.GDP.PCAP.CD,3723.87521329512,3866.86192070379,4128.66065294262,4286.73414362489,4234.83396306924
Post-demographic dividend,PST,GDP per capita (current US$),NY.GDP.PCAP.CD,40641.1629320461,41372.2823086822,42971.5268715281,45386.7472120914,45701.5843923387
Pre-demographic dividend,PRE,GDP per capita (current US$),NY.GDP.PCAP.CD,1557.65947525165,1382.13840053726,1429.30516801927,1447.50951774897,1484.2360142926
Small states,SST,GDP per capita (current US$),NY.GDP.PCAP.CD,11583.9808617568,11165.6026482055,11855.7989344526,12810.4061877279,12442.1201273464
South Asia,SAS,GDP per capita (current US$),NY.GDP.PCAP.CD,1523.38333625648,1675.3676225853,1887.85738514752,1920.20841039312,1964.98051916795
South Asia (IDA & IBRD),TSA,GDP per capita (current US$),NY.GDP.PCAP.CD,1523.38333625648,1675.3676225853,1887.85738514752,1920.20841039312,1964.98051916795
Sub-Saharan Africa,SSF,GDP per capita (current US$),NY.GDP.PCAP.CD,1681.36733401646,1521.52750951476,1603.5018042159,1624.144531615,1625.76257570346
Sub-Saharan Africa (excluding high income),SSA,GDP per capita (current US$),NY.GDP.PCAP.CD,1680.14350918185,1520.25837569558,1602.20823161311,1622.83477392256,1624.43717233441
Sub-Saharan Africa (IDA & IBRD countries),TSS,GDP per capita (current US$),NY.GDP.PCAP.CD,1681.36733401646,1521.52750951476,1603.5018042159,1624.144531615,1625.76257570346
Upper middle income,UMC,GDP per capita (current US$),NY.GDP.PCAP.CD,7664.04540830913,7590.18239180598,8335.15812415431,8895.01022378209,9006.03715615141
World,WLD,GDP per capita (current US$),NY.GDP.PCAP.CD,10156.9534578037,10208.8699002511,10746.8562684176,11290.0999748475,11330.4536704935
,,,,,,,,
,,,,,,,,
,,,,,,,,
Data from database: World Development Indicators,,,,,,,,
Last Updated: 10/26/2023,,,,,,,,
